0.085213, -0.168605, -0.119787, 2
0.0854133, -0.108834, -0.124786, 2
0.102558, -0.0491821, -0.131082, 2
0.133332, 0.0104107, -0.137941, 2
0.161743, 0.0699645, -0.145146, 2
0.193312, 0.129553, -0.152071, 2
0.223421, 0.189237, -0.158113, 2
0.253053, 0.24907, -0.162472, 2
0.281672, 0.308988, -0.165448, 2
0.313274, 0.368932, -0.167899, 2
0.344993, 0.428878, -0.170339, 2
0.373548, 0.488821, -0.17285, 2
0.401915, 0.548748, -0.17572, 2
0.433168, 0.608662, -0.178869, 2
0.466501, 0.668564, -0.182247, 2
0.495536, 0.728457, -0.185799, 2
0.525213, 0.788338, -0.189541, 2
0.553954, 0.848209, -0.193441, 2
0.581512, 0.908078, -0.197381, 2
0.613205, 0.967967, -0.200999, 2
0.641566, 1.02787, -0.20437, 2
0.675761, 1.08779, -0.20756, 2
0.705106, 1.14771, -0.210557, 2
0.734825, 1.20764, -0.213396, 2
0.761889, 1.26758, -0.21605, 2
0.793134, 1.32752, -0.218841, 2
0.821776, 1.38744, -0.221948, 2
0.853407, 1.44734, -0.225257, 2
0.881509, 1.50724, -0.228767, 2
0.913134, 1.56713, -0.232415, 2
0.941675, 1.62703, -0.235779, 2
0.974003, 1.68695, -0.238897, 2
1.00193, 1.74688, -0.241942, 2
1.0334, 1.80678, -0.245296, 2
1.06154, 1.86667, -0.248893, 2
1.09204, 1.92657, -0.252375, 2
1.12414, 1.98649, -0.255551, 2
1.15347, 2.04641, -0.258528, 2
1.18863, 2.10635, -0.261305, 2
1.21542, 2.16629, -0.263921, 2
1.24531, 2.22624, -0.266495, 2
1.2755, 2.28617, -0.269391, 2
1.30241, 2.34608, -0.272535, 2
1.33345, 2.40599, -0.275833, 2
1.36179, 2.46592, -0.278855, 2
1.39339, 2.52584, -0.281926, 2
1.42179, 2.58574, -0.28528, 2
1.45523, 2.64564, -0.288824, 2
1.48174, 2.70552, -0.292563, 2
1.51316, 2.7654, -0.296462, 2
1.54154, 2.82526, -0.300545, 2
1.57352, 2.88511, -0.304759, 2
1.6029, 2.94498, -0.308687, 2
1.63381, 3.00488, -0.312223, 2
1.66268, 3.06481, -0.314921, 2
1.69527, 3.12479, -0.316542, 2
1.73554, 3.18479, -0.317207, 2
1.76177, 3.24478, -0.31686, 2
1.79318, 3.30477, -0.315455, 2
1.82177, 3.36474, -0.313573, 2
1.85676, 3.4247, -0.311378, 2
1.88152, 3.48466, -0.309187, 2
1.9131, 3.54462, -0.30693, 2
1.94158, 3.60457, -0.30456, 2
1.97396, 3.66452, -0.302027, 2
2.00268, 3.72446, -0.299371, 2
2.0337, 3.78441, -0.297005, 2
2.06153, 3.84437, -0.294889, 2
2.09327, 3.90434, -0.292846, 2
2.12148, 3.96429, -0.290495, 2
2.15307, 4.02424, -0.287902, 2
2.18162, 4.08418, -0.285423, 2
2.21229, 4.14414, -0.283251, 2
2.24206, 4.20411, -0.281278, 2
2.27244, 4.26409, -0.279504, 2
2.30155, 4.32406, -0.277893, 2
2.33533, 4.38405, -0.276466, 2
2.36177, 4.44403, -0.275171, 2
2.39362, 4.50401, -0.27359, 2
2.42366, 4.56398, -0.271761, 2
2.45576, 4.62395, -0.269858, 2
2.48251, 4.68393, -0.268265, 2
2.51351, 4.74392, -0.266914, 2
2.54147, 4.80391, -0.265742, 2
2.57355, 4.8639, -0.264761, 2
2.60159, 4.92389, -0.263939, 2
2.63312, 4.98389, -0.263157, 2
2.66158, 5.04388, -0.262053, 2
2.69325, 5.10386, -0.260675, 2
2.72292, 5.16381, -0.258186, 2
2.75315, 5.22359, -0.253197, 2
2.78158, 5.28302, -0.245005, 2
2.81323, 5.34186, -0.233307, 2
2.84268, 5.39999, -0.218449, 2
2.87318, 5.45732, -0.200765, 2
2.90155, 5.51422, -0.181726, 2
2.93324, 5.57083, -0.161849, 2
2.96144, 5.6274, -0.141866, 2
2.99311, 5.68377, -0.121322, 2
3.02143, 5.73987, -0.10004, 2
3.05326, 5.7955, -0.0775499, 2
3.0815, 5.85023, -0.0529753, 2
3.11305, 5.90599, -0.0256924, 3
3.14154, 5.96374, 0.00371444, 3
3.17212, 6.02361, 0.0342953, 3
3.20773, 6.08622, 0.0663051, 3
3.23449, 6.15098, 0.0999956, 3
3.26664, 6.21729, 0.13568, 3
3.28147, 6.2621, 0.160725, 3
3.30152, 6.30737, 0.186589, 3
3.32785, 6.35313, 0.213073, 3
3.34636, 6.39937, 0.240035, 3
3.36281, 6.44615, 0.267275, 3
3.38252, 6.49334, 0.294876, 3
3.40278, 6.54077, 0.323066, 3
3.42439, 6.58838, 0.351816, 3
3.44194, 6.63606, 0.381223, 3
3.46158, 6.6838, 0.411247, 3
3.48392, 6.73154, 0.44189, 3
3.5017, 6.77744, 0.47217, 2
3.5221, 6.81952, 0.501301, 1
3.5518, 6.87492, 0.543465, 1
3.58165, 6.92048, 0.584111, 1
3.61669, 6.95583, 0.622919, 1
3.654, 6.98868, 0.669564, 1
3.70301, 7.01497, 0.721769, 1
3.75345, 7.03349, 0.771366, 1
3.80159, 7.04768, 0.820374, 1
3.85447, 7.05837, 0.869574, 1
3.90276, 7.06578, 0.91914, 1
3.95569, 7.06994, 0.969002, 1
4.00193, 7.07084, 1.019, 1
4.06154, 7.06765, 1.07891, 1
4.11316, 7.06153, 1.12876, 2
4.16354, 7.05272, 1.17947, 1
4.21387, 7.03971, 1.23216, 2
4.257, 7.02489, 1.28042, 2
4.29334, 7.00567, 1.3327, 2
4.33413, 6.98122, 1.3875, 2
4.37346, 6.95211, 1.44206, 2
4.41629, 6.91944, 1.49331, 2
4.4549, 6.88274, 1.54274, 2
4.49522, 6.84228, 1.59342, 2
4.52221, 6.81067, 1.6327, 2
4.55334, 6.77827, 1.67301, 2
4.58152, 6.74433, 1.71353, 2
4.61327, 6.70834, 1.75354, 2
4.64184, 6.67047, 1.79295, 2
4.67321, 6.63047, 1.83126, 2
4.70333, 6.58819, 1.868, 2
4.73308, 6.54383, 1.90307, 2
4.76161, 6.4982, 1.93727, 2
4.79317, 6.45166, 1.97092, 2
4.82178, 6.40359, 2.00499, 2
4.85497, 6.35536, 2.03947, 2
4.88155, 6.30731, 2.07436, 2
4.91316, 6.25941, 2.10961, 2
4.94174, 6.21155, 2.14502, 2
4.97579, 6.16361, 2.18043, 2
5.00204, 6.11484, 2.21478, 2
5.03363, 6.06456, 2.24696, 2
5.06383, 6.01231, 2.27591, 2
5.09514, 5.95795, 2.30072, 2
5.12413, 5.90177, 2.32121, 2
5.15671, 5.84443, 2.33829, 2
5.18152, 5.78652, 2.35341, 2
5.21311, 5.72834, 2.36758, 2
5.24149, 5.67042, 2.3808, 1
5.27327, 5.61657, 2.39122, 2
5.30162, 5.56441, 2.39794, 2
5.33311, 5.51135, 2.40052, 2
5.36148, 5.45731, 2.39878, 2
5.3931, 5.40274, 2.39305, 2
5.42153, 5.34766, 2.38406, 3
5.45363, 5.28944, 2.37261, 2
5.48168, 5.2305, 2.36026, 2
5.51309, 5.17173, 2.34763, 2
5.5415, 5.11313, 2.33447, 2
5.57335, 5.05412, 2.32026, 2
5.60168, 4.99523, 2.30481, 2
5.63313, 4.9371, 2.28818, 2
5.66152, 4.87951, 2.27047, 2
5.69469, 4.82224, 2.25215, 2
5.72146, 4.76511, 2.23358, 2
5.75306, 4.70803, 2.21499, 2
5.78152, 4.65092, 2.19652, 2
5.81326, 4.59366, 2.17857, 2
5.84177, 4.53622, 2.16121, 2
5.87331, 4.47852, 2.14475, 2
