-6.42848,1.62637,4.2
-6.24821,1.39869,4.2
-6.17952,1.15395,4.2
-6.07913,0.95951,4.2
-5.965,0.78305,4.2
-5.83129,0.63114,4.2
-5.62887,0.4736,4.2
-5.41367,0.35546,4.2
-5.19915,0.26975,4.2
-4.96713,0.19166,4.2
-4.7273,0.12556,4.2
-4.47974,0.06859,4.2
-4.22643,0.02256,4.2
-3.96853,0.0,4.2
-3.68085,0.0,4.2
-3.39008,0.0,4.2
-3.09703,0.0,4.2
-2.80233,0.0,4.2
-2.50644,0.0,4.2
-2.20963,0.0,4.2
-1.91213,0.0,4.2
-1.61407,0.0,4.2
-1.31558,0.0,4.2
-1.01676,0.0,4.2
-0.71769,0.0,4.2
-0.41841,0.0,4.2
-0.11898,0.0,4.2
0.18057,0.0,4.2
0.26493,-0.00283,4.2
0.53687,-0.00783,4.2
0.82288,-0.01303,4.2
1.0764,-0.01638,4.2
1.3569,-0.01956,4.2
1.65755,-0.02267,4.2
1.91976,-0.02441,4.2
2.19014,-0.02493,4.2
2.44154,-0.02462,4.2
2.69717,-0.02364,4.2
2.9562,-0.02156,4.2
3.21793,-0.01814,4.2
3.48181,-0.01307,4.2
3.74739,-0.00608,4.2
4.01432,0.00304,4.2
4.28227,0.0145,4.2
4.55098,0.02904,4.2
4.82013,0.04807,4.2
5.08942,0.07238,4.2
5.38544,0.10636,4.2
5.68063,0.14992,4.2
5.97405,0.20594,4.2
6.25988,0.2775,2.45
6.5176,0.36662,2.45
6.74361,0.48591,2.45
6.9631,0.67693,2.45
7.09086,0.90039,4.2
7.11056,1.15732,2.45
7.0381,1.41961,2.45
6.87938,1.65404,2.45
6.69181,1.83372,2.45
6.468,1.98207,2.45
6.22772,2.09455,2.45
5.98524,2.18029,2.45
5.73423,2.24577,4.2
5.48135,2.28802,4.2
5.24397,2.30232,4.2
4.97908,2.29875,4.2
4.74418,2.2883,4.2
4.50571,2.25337,4.2
4.27767,2.19219,4.2
3.96271,2.19861,4.2
3.63014,2.20412,4.2
3.39318,2.12433,4.2
3.13392,2.05802,4.2
2.88275,1.98431,4.2
2.66743,1.91907,4.2
2.39838,1.83568,2.93719
2.13818,1.77212,2.45629
1.90175,1.77254,3.5715
1.68411,1.8319,4.09507
1.46226,1.94886,4.20273
1.27656,2.09782,4.19861
1.08763,2.2535,4.20045
0.98893,2.47407,4.19987
0.88497,2.68647,4.20004
0.65311,2.82558,4.19999
0.44984,2.99451,4.2
0.24187,3.16753,4.2
0.03747,3.35,4.2
-0.18674,3.55,4.2
-0.41107,3.75,4.2
-0.63759,3.95,4.2
-0.8678,4.15,4.2
-1.10218,4.35,4.2
-1.34013,4.55,4.2
-1.5803,4.75,4.2
-1.82152,4.95,4.2
-2.06198,5.05,1.75
-2.27981,5.02149,1.75
-2.48565,4.73655,1.75
-2.6234,4.43734,1.75
-2.67707,4.13266,1.75
-2.55018,3.80626,1.75
-2.55603,3.68889,1.75
-2.57226,3.66435,1.75
-2.32581,3.51587,1.75
-2.13863,3.38914,1.75
-1.97336,3.21417,1.75
-1.87057,3.00028,1.75
-1.83366,2.74155,1.75
-1.88147,2.48462,1.75
-2.01084,2.25763,1.75
-2.20766,2.08579,1.75
-2.45001,1.98817,1.75
-2.7111,1.97385,1.75
-2.9725,1.99769,1.75
-3.23023,2.04609,1.75
-3.47811,2.13191,1.75
-3.71785,2.23873,1.75
-3.94676,2.36798,2.0
-4.15937,2.52795,1.75
-4.30324,2.72354,1.98266
-4.40118,2.93589,2.89284
-4.49173,3.16405,3.72303
-4.58463,3.39966,4.14098
-4.6479,3.62208,4.21472
-4.7979,3.9051,4.1943
-4.94279,4.17164,4.20586
-4.97481,4.3717,4.19273
-5.0228,4.58665,4.19011
-5.07479,4.80776,4.32672
-5.13883,5.03253,3.32433
-5.16349,5.24406,1.76124
-5.17447,5.45497,1.76899
-5.25602,5.6751,2.56038
-5.38849,5.86341,2.42329
-5.58025,6.01921,2.4589
-5.79362,6.11036,2.45
-6.05326,6.14116,2.45
-6.31219,6.0886,2.45
-6.5419,5.9547,2.45
-6.7163,5.75271,2.45
-6.81467,5.51815,3.98768
-6.85642,5.24912,4.2
-6.86183,4.97504,4.2
-6.85984,4.71851,4.2
-6.85983,4.45115,4.2
-6.85776,4.1761,4.2
-6.84823,3.89575,4.2
-6.83,3.61192,4.2
-6.80567,3.32576,4.2
-6.77594,3.03814,4.2
-6.74196,2.77726,4.2
-6.69876,2.51178,4.2
-6.65733,2.28159,4.2
-6.60546,2.06165,4.2
-6.57445,1.83564,4.2
-6.42848,1.62637,4.2
