185.008, 0.112238, 0.0112663, 4
185.068, 0.217042, 0.0172437, 4
185.117, 0.329811, 0.0192745, 4
185.157, 0.433827, 0.0194406, 4
185.197, 0.547751, 0.0184622, 4
185.237, 0.66983, 0.0171007, 4
185.277, 0.798621, 0.015651, 4
185.308, 0.898896, 0.0144794, 4
185.337, 1.00185, 0.013263, 4
185.368, 1.10712, 0.0119902, 4
185.397, 1.2144, 0.0106949, 4
185.428, 1.3234, 0.00936022, 4
185.457, 1.43389, 0.0080286, 4
185.488, 1.54568, 0.00679619, 4
185.517, 1.65859, 0.00592089, 4
185.548, 1.77246, 0.0051066, 4
185.577, 1.88717, 0.00434843, 4
185.608, 2.0026, 0.00366872, 4
185.637, 2.11864, 0.00302508, 4
185.668, 2.23523, 0.00242774, 4
185.697, 2.35228, 0.00183824, 4
185.728, 2.46973, 0.00127462, 4
185.757, 2.58752, 0.000705061, 4
185.788, 2.70562, 0.000152779, 4
185.817, 2.82398, -0.00041079, 4
185.848, 2.94255, -0.000960161, 4
185.877, 3.06133, -0.00152265, 4
185.908, 3.18026, -0.00207189, 4
185.937, 3.29935, -0.00263479, 4
185.968, 3.41855, -0.00318466, 4
185.997, 3.53787, -0.00374829, 4
186.028, 3.65728, -0.00429887, 4
186.057, 3.77676, -0.0048632, 4
186.088, 3.89632, -0.0054144, 4
186.117, 4.01594, -0.0059793, 4
186.148, 4.13561, -0.00653098, 4
186.177, 4.25532, -0.00709632, 4
186.208, 4.37508, -0.00764839, 4
186.237, 4.49486, -0.00821406, 4
186.268, 4.61468, -0.00876641, 4
186.297, 4.73452, -0.00933234, 4
186.328, 4.85438, -0.0098849, 4
186.357, 4.97426, -0.010451, 4
186.388, 5.09402, -0.0110029, 3.93253
186.417, 5.21281, -0.0115645, 3.81894
186.448, 5.32893, -0.0120988, 3.65165
186.477, 5.44095, -0.0126294, 3.4132
186.508, 5.54836, -0.013122, 3.27238
186.537, 5.65111, -0.0134347, 3.12559
186.577, 5.78105, -0.0127928, 2.86831
186.617, 5.90238, -0.0098965, 2.74177
186.657, 6.01208, -0.00191174, 1.50492
186.708, 6.12612, 0.0192312, 1.00631
186.768, 6.22639, 0.059478, 1.46107
186.837, 6.31439, 0.121081, 2
186.908, 6.40213, 0.191828, 2
186.968, 6.48323, 0.255281, 2
187.028, 6.5696, 0.318941, 2
187.088, 6.65835, 0.384787, 2
187.148, 6.74653, 0.452867, 1.5
187.208, 6.82449, 0.520341, 1.5
187.288, 6.89978, 0.597035, 1.20838
187.388, 6.95793, 0.689412, 1
187.488, 6.998, 0.782871, 1
187.588, 7.02505, 0.879294, 1
187.688, 7.0397, 0.978654, 1.5
187.788, 7.04469, 1.08507, 1.01413
187.877, 7.03645, 1.18701, 2.4005
187.948, 7.01578, 1.2901, 2.5
188.008, 6.98393, 1.39161, 2.5
188.068, 6.93621, 1.49888, 2.5
188.117, 6.88313, 1.5886, 2.5
188.168, 6.81931, 1.67389, 1
188.228, 6.74433, 1.75016, 1.9655
188.297, 6.65737, 1.81991, 2
188.368, 6.56796, 1.88768, 2
188.437, 6.473, 1.95397, 2
188.497, 6.39046, 2.01218, 2
188.557, 6.30702, 2.0688, 1.77986
188.628, 6.20892, 2.12279, 1.5
188.697, 6.10353, 2.16275, 2
188.757, 6.00567, 2.18854, 2
188.817, 5.90092, 2.21396, 2.90294
188.868, 5.80211, 2.23468, 2.22733
188.928, 5.687, 2.2534, 1.74794
188.988, 5.57551, 2.26424, 3.43101
189.037, 5.4744, 2.27116, 2
189.088, 5.36568, 2.27671, 2
189.137, 5.25973, 2.27963, 2.69931
189.188, 5.15263, 2.28272, 2.91071
189.237, 5.03783, 2.28278, 3.85777
189.277, 4.93384, 2.28073, 3.90016
189.317, 4.82063, 2.27622, 3.96705
189.357, 4.69955, 2.26844, 3.99332
189.397, 4.57206, 2.25573, 4
189.437, 4.43959, 2.23713, 4
189.469, 4.33768, 2.21954, 4
189.497, 4.23396, 2.19928, 4
189.528, 4.12862, 2.1772, 4
189.557, 4.02176, 2.1542, 4
189.588, 3.91347, 2.13092, 4
189.617, 3.8038, 2.10812, 4
189.648, 3.69274, 2.08672, 4
189.677, 3.58039, 2.06718, 4
189.708, 3.46685, 2.0499, 4
189.737, 3.35224, 2.03513, 4
189.768, 3.23676, 2.02264, 4
189.797, 3.12061, 2.01163, 4
189.828, 3.00393, 2.0013, 4
189.857, 2.88685, 1.99114, 4
189.888, 2.76991, 1.9812, 2.90275
189.917, 2.65945, 1.97274, 2.73704
189.948, 2.55365, 1.96676, 3.20524
189.988, 2.4219, 1.96344, 3.07287
190.028, 2.29531, 1.96565, 3.36079
190.068, 2.168, 1.97157, 3.13491
190.108, 2.04277, 1.97801, 2.96089
190.148, 1.92242, 1.98338, 2.76954
190.188, 1.80801, 1.98935, 2.63934
190.228, 1.70028, 1.99801, 2.45461
190.268, 1.59934, 2.01297, 2.39157
190.317, 1.48274, 2.04533, 2.20977
190.368, 1.37945, 2.09331, 2.11659
190.417, 1.28968, 2.15337, 2.01843
190.468, 1.21042, 2.21828, 1.91485
190.528, 1.12318, 2.29391, 1.77902
190.588, 1.04193, 2.36432, 1.62148
190.648, 0.969003, 2.433, 1.54068
190.717, 0.892139, 2.51285, 1.56517
190.788, 0.81763, 2.59394, 1.64657
190.857, 0.74136, 2.6757, 1.72652
190.928, 0.662158, 2.7589, 1.84578
190.988, 0.591179, 2.83169, 1.9325
191.048, 0.517787, 2.90707, 2.02425
191.108, 0.441493, 2.98532, 2.14121
191.168, 0.361713, 3.06686, 2.21896
191.228, 0.277353, 3.15089, 2.29356
191.277, 0.203325, 3.2227, 2.41913
191.328, 0.125088, 3.29556, 2.50987
191.377, 0.0427875, 3.37002, 2.63327
191.429, -0.0434826, 3.44661, 2.71499
191.477, -0.133378, 3.52608, 2.84084
191.528, -0.226883, 3.60858, 2.95424
191.568, -0.304469, 3.67685, 3.04599
191.608, -0.384727, 3.74728, 3.13454
191.648, -0.467878, 3.81965, 3.22246
191.688, -0.551761, 3.89117, 2
191.737, -0.644619, 3.96695, 2
191.788, -0.729647, 4.03101, 1.85483
191.848, -0.815128, 4.09231, 1.0006
191.917, -0.900413, 4.15329, 1.94194
191.988, -0.991996, 4.22059, 2
192.048, -1.07519, 4.28228, 2
192.108, -1.16212, 4.34592, 2
192.168, -1.25246, 4.41014, 2
192.228, -1.34638, 4.47326, 2
192.288, -1.43291, 4.5332, 1.07841
192.368, -1.52593, 4.59612, 1.96328
192.449, -1.62051, 4.64585, 1.06345
