3.84173, 0.112884, 0, 4
3.90168, 0.217874, 0, 4
3.95316, 0.330664, 0, 4
3.99302, 0.434681, 0, 4
4.03304, 0.54861, 0, 4
4.07331, 0.670696, 0, 4
4.11299, 0.799495, 0, 4
4.14214, 0.899776, 0, 4
4.17315, 1.00274, 0, 4
4.20167, 1.10802, 0, 4
4.23307, 1.2153, 0, 4
4.26183, 1.32431, 0, 4
4.29332, 1.43481, 0, 4
4.32168, 1.54661, 0, 4
4.35297, 1.65952, 0, 4
4.3817, 1.7734, 0, 4
4.41287, 1.88811, 0, 4
4.44165, 2.00353, 0, 4
4.47302, 2.11958, 0, 4
4.50166, 2.23617, 0, 4
4.53294, 2.35322, 0, 4
4.56165, 2.47067, 0, 4
4.59305, 2.58847, 0, 4
4.62206, 2.70657, 0, 4
4.65308, 2.82492, 0, 4
4.68161, 2.9435, 0, 4
4.71305, 3.06228, 0, 4
4.74159, 3.18122, 0, 4
4.773, 3.3003, 0, 4
4.80196, 3.41951, 0, 4
4.833, 3.53882, 0, 4
4.86182, 3.65823, 0, 4
4.89323, 3.77772, 0, 4
4.92164, 3.89728, 0, 4
4.95313, 4.0169, 0, 4
4.98164, 4.13657, 0, 4
5.01316, 4.25629, 0, 4
5.04166, 4.37604, 0, 4
5.07299, 4.49583, 0, 4
5.10174, 4.61564, 0, 4
5.13301, 4.73549, 0, 4
5.16161, 4.85535, 0, 4
5.19301, 4.97523, 0, 4
5.2216, 5.09503, 0, 3.91518
5.25301, 5.21309, 0, 3.76499
5.28163, 5.32787, 0, 3.5397
5.31307, 5.43853, 0, 3.3895
5.34167, 5.54457, 0, 3.23931
5.37301, 5.64601, 0, 3.08911
5.41304, 5.77416, 1.57062e-05, 2.86382
5.45309, 5.89425, 0.00166764, 2.71363
5.49301, 6.00411, 0.00882424, 1
5.54159, 6.11869, 0.0293507, 1
5.60165, 6.22103, 0.070002, 1.5
5.67294, 6.31456, 0.130479, 1.5
5.74187, 6.40479, 0.197187, 2
5.8018, 6.48711, 0.258358, 2
5.86166, 6.57274, 0.322487, 2
5.92164, 6.66002, 0.389895, 2
5.98169, 6.74867, 0.459547, 2
6.04164, 6.83092, 0.528296, 2
6.11297, 6.9062, 0.594554, 1
6.21302, 6.97588, 0.677195, 1
6.31358, 7.02474, 0.765519, 1
6.41305, 7.06141, 0.85861, 1
6.5218, 7.08778, 0.965326, 1
6.63326, 7.09909, 1.07466, 1
6.7331, 7.09603, 1.18298, 2.5
6.80163, 7.08257, 1.28731, 2.5
6.86185, 7.0572, 1.39069, 2.5
6.92175, 7.01596, 1.50066, 2.5
6.97306, 6.96794, 1.5932, 2.5
7.02193, 6.90687, 1.68315, 2.5
7.073, 6.83378, 1.76836, 2.5
7.12167, 6.75604, 1.84762, 1
7.17301, 6.6815, 1.9163, 1
7.23296, 6.59784, 1.98035, 2.5
7.30158, 6.50491, 2.03302, 1.5
7.37332, 6.4078, 2.07456, 1.5
7.4417, 6.30674, 2.11152, 2
7.51301, 6.19853, 2.14931, 2
7.57304, 6.09893, 2.17979, 2
7.63302, 5.99468, 2.20871, 2
7.69306, 5.88463, 2.23811, 3.3471
7.74183, 5.78404, 2.26142, 1.5
7.80166, 5.66598, 2.2828, 2
7.85304, 5.56553, 2.29508, 3.61359
7.90162, 5.45839, 2.30235, 3.66365
7.95305, 5.34485, 2.30394, 3.71372
8.00166, 5.22985, 2.30297, 2
8.05305, 5.12239, 2.30146, 3.83888
8.10164, 5.00071, 2.29924, 3.88895
8.14172, 4.89194, 2.29657, 3.93901
8.18172, 4.77462, 2.29043, 3.98908
8.22172, 4.6503, 2.27799, 4
8.26191, 4.52066, 2.25811, 4
8.29296, 4.42058, 2.2396, 4
8.32162, 4.3184, 2.21891, 4
8.35305, 4.2143, 2.19693, 4
8.38168, 4.10842, 2.1744, 4
8.41297, 4.00096, 2.15168, 4
8.44164, 3.89199, 2.12937, 4
8.47304, 3.78156, 2.10836, 4
8.5016, 3.66968, 2.08956, 4
8.53297, 3.55648, 2.07347, 4
8.5616, 3.44218, 2.05983, 4
8.59303, 3.32702, 2.04793, 4
8.62168, 3.2112, 2.03689, 4
8.65303, 3.09485, 2.02612, 4
8.68175, 2.97808, 2.01533, 4
8.71301, 2.86091, 2.00471, 4
8.74164, 2.74383, 1.99518, 2
8.77301, 2.63113, 1.98825, 3.76568
8.80171, 2.5229, 1.98443, 2
8.83304, 2.41868, 1.98448, 3.46529
8.86166, 2.31491, 1.98797, 3.3151
8.89304, 2.21365, 1.99291, 3.16491
8.93302, 2.0841, 1.99841, 2.93961
8.97317, 1.96145, 2.00146, 2.78942
9.01307, 1.84596, 2.00473, 2.63923
9.053, 1.73774, 2.01151, 2.43918
9.093, 1.63636, 2.02539, 2.38611
9.14165, 1.51942, 2.05737, 2.22691
9.19302, 1.41554, 2.10518, 2.12077
9.24168, 1.32448, 2.16379, 2.01463
9.29313, 1.24266, 2.22539, 1.90849
9.35296, 1.15067, 2.29541, 1.74929
9.41306, 1.06296, 2.35841, 1.64315
9.47305, 0.983937, 2.42153, 1.53701
9.54165, 0.90406, 2.49797, 1.55764
9.61314, 0.82981, 2.5776, 1.64614
9.68172, 0.753936, 2.65844, 1.73464
9.75301, 0.675262, 2.74115, 1.82315
9.81313, 0.604857, 2.814, 1.91165
9.87303, 0.531645, 2.88936, 2.00015
9.933, 0.455348, 2.96763, 2.13291
9.99302, 0.375648, 3.04913, 2.22141
10.0532, 0.292285, 3.13404, 2.30991
10.1017, 0.21916, 3.20684, 2.39842
10.153, 0.14203, 3.28109, 2.48692
10.2016, 0.06028, 3.35629, 2.62737
10.2531, -0.0259649, 3.43302, 2.72156
10.3017, -0.115705, 3.51273, 2.81576
10.353, -0.209068, 3.59553, 2.95705
10.393, -0.28654, 3.66406, 3.05124
10.433, -0.366584, 3.73467, 3.14544
10.473, -0.447215, 3.8056, 3.23963
10.513, -0.522767, 3.87137, 2
10.5617, -0.607721, 3.94158, 2
10.6131, -0.689371, 4.00528, 2
10.673, -0.783538, 4.07513, 1
10.733, -0.870501, 4.13618, 2
10.7933, -0.96025, 4.19933, 2
10.853, -1.05073, 4.26592, 2
10.913, -1.14221, 4.33441, 2
10.973, -1.23602, 4.40218, 2
11.0329, -1.33171, 4.46917, 2
11.0931, -1.42741, 4.53672, 1
11.153, -1.51817, 4.60435, 2
11.2131, -1.601, 4.66473, 1
11.3018, -1.69432, 4.71757, 1
11.4016, -1.79232, 4.74791, 1
11.5017, -1.89127, 4.76409, 1
11.6131, -2.00117, 4.76723, 1
11.7131, -2.10628, 4.75637, 2
11.7932, -2.21116, 4.74096, 2
11.8816, -2.31461, 4.72527, 1
11.9818, -2.4108, 4.69106, 1
12.0817, -2.50176, 4.64164, 1.27254
12.173, -2.58317, 4.58296, 1.19436
12.2619, -2.65815, 4.51265, 1.11617
12.3618, -2.7275, 4.4265, 1.03798
12.4619, -2.78023, 4.3373, 1
12.5617, -2.81917, 4.24476, 1
12.673, -2.84759, 4.13853, 1
12.7823, -2.86059, 4.02939, 1
12.8931, -2.85793, 3.91951, 1
13.0018, -2.83967, 3.81113, 1
13.1131, -2.80619, 3.70645, 1
13.2218, -2.75815, 3.6076, 1
13.333, -2.69655, 3.51658, 1
13.433, -2.62953, 3.44182, 1.5
13.5329, -2.55005, 3.36881, 2
13.6216, -2.46342, 3.2987, 1.5
13.7017, -2.37396, 3.23258, 2
13.7732, -2.28716, 3.16627, 2
13.8333, -2.20921, 3.10234, 2
13.893, -2.13115, 3.03117, 2
13.9531, -2.06178, 2.94953, 1
14.033, -2.00896, 2.85751, 1
14.133, -1.97508, 2.75791, 1
