-0.7930288000000001,-0.8645436999999987
-0.9418691999999993,-0.9996906999999986
-1.0738562999999992,-1.1430752000000002
-1.1923227,-1.2975381000000006
-1.3006008999999992,-1.4659204999999993
-1.3972821999999994,-1.6418402000000007
-1.4786263999999996,-1.8131246999999995
-1.5510134000000004,-1.9958036999999997
-1.6102114000000007,-2.1882026000000003
-1.6519884999999999,-2.3886471
-1.6721128000000007,-2.5954625
-1.6682956000000004,-2.7910444000000005
-1.6440263000000002,-2.9858056
-1.6014438000000002,-3.1805926000000007
-1.542586,-3.3734190999999996
-1.469490799999999,-3.5622988000000007
-1.3841959999999993,-3.7452454
-1.2850500999999994,-3.9266537
-1.175936,-4.1002977
-1.0590937,-4.2648978
-0.9361391000000001,-4.4204092
-0.8086880999999995,-4.5667871
-0.6771580999999998,-4.7051968
-0.5302369000000002,-4.8468584
-0.38005779999999945,-4.9781112
-0.22520379999999918,-5.0998437
-0.06425819999999938,-5.2129442
0.10419599999999996,-5.3183012
0.2686869000000005,-5.4100216
0.4397373000000009,-5.4953239
0.6189867000000007,-5.5751793
0.8066948000000007,-5.6497458
1.0031215000000007,-5.7191817
1.2003427000000002,-5.7812219
1.3831492,-5.8327154
1.5717744000000007,-5.8804452
1.7654981000000003,-5.9242588
1.9635996999999996,-5.9640037
2.1653585999999994,-5.9995271
2.3700542999999996,-6.0306766
2.5699719000000005,-6.0564962
2.7685148,-6.0778973
2.967962700000001,-6.0954469
3.1677792999999994,-6.109318
3.3674286,-6.1196837
3.5663742999999997,-6.1267172
3.7640802000000004,-6.1305916
3.9668887999999995,-6.1314883
4.1692629,-6.1296107
4.369869999999999,-6.12545
4.568856,-6.1195157
4.766366699999999,-6.112317
4.962548,-6.1043632
5.159092000000001,-6.0960973
5.360166700000001,-6.0875916
5.560246299999999,-6.0787437
5.759457699999999,-6.0691363
5.957927699999999,-6.0583521
6.1557832999999995,-6.0459735
6.353151199999999,-6.0315833
6.560124399999999,-6.0138586
6.767132400000001,-5.9930587
6.9705358,-5.9691935
7.168587299999999,-5.9421239
7.3595392,-5.9117111
7.541644099999999,-5.8778159
7.743608000000002,-5.8330812
7.9390541,-5.7812013
8.125780200000001,-5.722811
8.3077912,-5.6572987
8.4890915,-5.584053
8.654536399999998,-5.5107244
8.8206508,-5.4288851
8.9892809,-5.3346036
9.160214099999997,-5.2248215
9.333238000000001,-5.0964802
9.4935467,-4.959873
9.6257861,-4.8327538
9.7558681,-4.6928861
9.8814411,-4.5408214
10.0001539,-4.3771117
10.109655,-4.2023086
10.207593,-4.0169638
10.291616599999998,-3.8216289999999997
10.3542603,-3.6355389999999996
10.4025611,-3.4436728
10.435951500000002,-3.2473237
10.4537184,-3.0481672999999994
10.455148700000002,-2.8478797
10.439529200000003,-2.6481366
10.4061467,-2.450614
10.354288099999998,-2.2569877
10.2759854,-2.0511849
10.177397,-1.8527459000000004
10.063973,-1.6669905000000007
9.9404109,-1.4968851999999995
9.8114086,-1.3453961999999997
9.6816636,-1.2154898999999997
9.555873599999998,-1.1101326
9.381994900000002,-1.0026633
9.191538600000001,-0.9486561000000009
9.013708600000001,-0.9628603999999985
8.833247100000001,-1.0251453000000001
8.6674768,-1.1011959999999998
8.5039285,-1.1855212000000002
8.3333208,-1.2849442
8.159607899999997,-1.4006811
7.9867442,-1.5339478999999994
7.834789300000001,-1.6699265000000008
7.695807500000001,-1.8103280000000002
7.560846399999999,-1.9592272000000008
7.4296474,-2.1133919
7.301951899999999,-2.2695895999999998
7.177501200000002,-2.4245882000000005
7.046025499999999,-2.5875804000000002
6.913647000000001,-2.7477660999999998
